epoch,train_mse,train_rmse,test_mse,test_rmse,test_mae
6.600000000000000000e+01,7.977961723947009365e-02,2.824528584374215168e-01,3.941274603572460400e+00,1.985264366166999972e+00,1.702029857188311235e+00
6.700000000000000000e+01,8.038725684677887340e-02,2.835264658665551663e-01,4.178602689632217704e+00,2.044163078042507298e+00,1.735220522204913296e+00
6.800000000000000000e+01,7.826960214835500251e-02,2.797670497902763898e-01,3.817217068570105010e+00,1.953769963063744397e+00,1.699009767244593627e+00
6.900000000000000000e+01,8.393225006251980869e-02,2.897106316007747040e-01,3.000241036565782782e+00,1.732120387434367359e+00,1.461807926374351752e+00
7.000000000000000000e+01,8.181217828794988545e-02,2.860282823217835113e-01,3.446486093460845002e+00,1.856471409276438278e+00,1.562799436965849109e+00
7.100000000000000000e+01,7.606571629976573157e-02,2.758001383244136906e-01,3.767940343337686127e+00,1.941118322858677914e+00,1.643309878282226189e+00
7.200000000000000000e+01,8.059038767482101795e-02,2.838844618411177079e-01,2.403024720367914036e+00,1.550169255393718082e+00,1.278874715655343275e+00
7.300000000000000000e+01,8.592318744590252133e-02,2.931265723981749671e-01,4.128246688453915070e+00,2.031808723392513283e+00,1.750212841199200176e+00
7.400000000000000000e+01,8.258783343418613088e-02,2.873809900361993797e-01,4.117223938184654486e+00,2.029094364041419851e+00,1.738911480835575230e+00
7.500000000000000000e+01,7.103815932492160701e-02,2.665298469682553240e-01,3.113218738884493408e+00,1.764431562539191756e+00,1.488988661984784967e+00
7.600000000000000000e+01,7.852395153371675984e-02,2.802212546073490906e-01,3.645147733367546827e+00,1.909226998910173334e+00,1.620713166140635098e+00
7.700000000000000000e+01,7.963280300231950770e-02,2.821928471848985653e-01,3.776097754333604950e+00,1.943218401089698677e+00,1.679160568084677951e+00
7.800000000000000000e+01,7.220616060430995464e-02,2.687120403039468530e-01,3.060736211432594001e+00,1.749495987829807531e+00,1.486784810927543665e+00
7.900000000000000000e+01,7.783609958816131713e-02,2.789912177617089872e-01,3.471249551948057288e+00,1.863128968146879894e+00,1.576148103379571452e+00
8.000000000000000000e+01,7.337948895711990382e-02,2.708864872176534044e-01,4.059652261413201124e+00,2.014857876231770817e+00,1.709738776345987032e+00
8.100000000000000000e+01,7.726004797964351745e-02,2.779569174883825822e-01,4.228214279713372825e+00,2.056262210836296234e+00,1.764128369658000572e+00
8.200000000000000000e+01,7.201689326959290205e-02,2.683596342030464821e-01,5.153128228299357794e+00,2.270050269993895586e+00,1.934828430383820352e+00
8.300000000000000000e+01,7.349772951772721996e-02,2.711046468021660605e-01,4.523432609138138716e+00,2.126836291099561294e+00,1.815092888811677296e+00
8.400000000000000000e+01,7.155303717599056923e-02,2.674939946540680347e-01,5.167472837411178688e+00,2.273207609834873466e+00,2.013962672512587204e+00
8.500000000000000000e+01,8.067392914199673914e-02,2.840315636368548891e-01,5.090521130965268704e+00,2.256218325199329744e+00,1.921133322331761928e+00
8.600000000000000000e+01,7.329023744900661774e-02,2.707216974108404006e-01,4.375894042451569099e+00,2.091863772441114211e+00,1.800534517757754083e+00
8.700000000000000000e+01,7.363711251097987409e-02,2.713615899698774148e-01,5.818887323900586495e+00,2.412236995798834549e+00,2.129276526569712669e+00
8.800000000000000000e+01,8.248944220939523342e-02,2.872097529844612196e-01,3.601788979908498778e+00,1.897837975146587475e+00,1.598728383231478922e+00
8.900000000000000000e+01,7.888500244492144264e-02,2.808647404800421743e-01,4.526905109636888191e+00,2.127652487986909868e+00,1.815157916446223041e+00
9.000000000000000000e+01,7.194598444803700088e-02,2.682274863768383533e-01,4.425679558764660904e+00,2.103729915831559438e+00,1.809498926672123753e+00
9.100000000000000000e+01,6.990933537865008651e-02,2.644037355610734941e-01,4.446584222270565157e+00,2.108692538581802278e+00,1.824868936179002699e+00
9.200000000000000000e+01,7.319899165104064298e-02,2.705531216804578643e-01,3.875544396380036449e+00,1.968640240465493685e+00,1.707691465556682386e+00
9.300000000000000000e+01,7.022293827701636681e-02,2.649961099280824794e-01,3.917184726664536321e+00,1.979187895745256442e+00,1.690832024563586167e+00
9.400000000000000000e+01,7.451353120881688830e-02,2.729716674104052387e-01,3.625331142019180497e+00,1.904030236634697060e+00,1.611187018871793386e+00
