epoch,train_mse,train_rmse,test_mse,test_rmse,test_mae
6.700000000000000000e+01,6.966043534821764194e-01,8.346282726352950432e-01,2.020601984193201250e+00,1.421478801879648701e+00,9.779916366184401300e-01
6.800000000000000000e+01,9.513585928381163015e-01,9.753761289052117478e-01,1.732892093551511303e+00,1.316393593706498999e+00,7.449992590115825930e-01
6.900000000000000000e+01,7.948838930181210127e-01,8.915626130665871285e-01,2.460065425353677337e+00,1.568459570838112827e+00,1.202434643449890261e+00
7.000000000000000000e+01,9.315395886590809305e-01,9.651629855413441650e-01,1.463994315883313746e+00,1.209956328089288435e+00,7.931712243656621197e-01
7.100000000000000000e+01,8.110180941097582252e-01,9.005654302213461637e-01,1.537997704641048680e+00,1.240160354406255161e+00,8.619939853170474064e-01
7.200000000000000000e+01,7.461516201960265438e-01,8.638006831416762399e-01,1.306310999284096885e+00,1.142939630638511339e+00,7.979869124357124033e-01
7.300000000000000000e+01,7.172225534661395008e-01,8.468899299591060581e-01,1.999861305763719121e+00,1.414164525705449593e+00,9.908958711147793919e-01
7.400000000000000000e+01,8.166961275327447867e-01,9.037124141743018146e-01,1.468032963292921877e+00,1.211624101482354110e+00,7.895264743421906983e-01
7.500000000000000000e+01,8.445767792953794428e-01,9.190085849954718888e-01,2.147772106069551157e+00,1.465527927427366039e+00,1.061276430019180372e+00
7.600000000000000000e+01,6.628245884406150923e-01,8.141403984821138362e-01,3.727453200216808593e+00,1.930661337525773513e+00,1.568818824128394906e+00
7.700000000000000000e+01,8.108767341186999822e-01,9.004869427807934423e-01,2.115831434422919877e+00,1.454589782180158108e+00,1.030878395358599819e+00
7.800000000000000000e+01,7.378968557305923825e-01,8.590092291300439609e-01,2.583711398121778302e+00,1.607392733006398178e+00,1.185307297137899063e+00
7.900000000000000000e+01,1.071526395364251982e+00,1.035145591385217667e+00,2.018561943590823304e+00,1.420761043803926649e+00,1.082282658260045993e+00
8.000000000000000000e+01,8.756289552785858632e-01,9.357504770389304394e-01,1.966825977620971555e+00,1.402435730299599781e+00,8.672454551576231907e-01
8.100000000000000000e+01,8.629443739652933321e-01,9.289479931434769799e-01,3.656253156068978605e+00,1.912133142871849989e+00,1.360497893178864048e+00
8.200000000000000000e+01,7.579852132843954982e-01,8.706234624017408219e-01,2.233360646332440247e+00,1.494443256310670431e+00,9.302351307066938357e-01
8.300000000000000000e+01,6.913619070189648275e-01,8.314817538701404498e-01,1.919950632995543360e+00,1.385622832157273443e+00,9.187028096964113821e-01
8.400000000000000000e+01,6.191920682851527191e-01,7.868875830035397811e-01,1.048158736282410741e+00,1.023796237677405685e+00,7.640660848092595270e-01
8.500000000000000000e+01,6.802606653909651913e-01,8.247791615887037908e-01,1.548857993306734571e+00,1.244531234363659644e+00,8.157112831734006919e-01
8.600000000000000000e+01,9.214037896340530054e-01,9.598978016612252917e-01,2.634682509026639252e+00,1.623170511384013359e+00,1.087089450716607786e+00
8.700000000000000000e+01,9.122615800644099382e-01,9.551238558765088316e-01,2.334384829261616279e+00,1.527869375719539846e+00,8.417879806016927979e-01
8.800000000000000000e+01,8.890573539436836814e-01,9.428983794363439142e-01,2.621979166365301595e+00,1.619252656741776430e+00,1.183697294751438589e+00
8.900000000000000000e+01,7.424883048188832824e-01,8.616776107215988745e-01,2.386939581502589558e+00,1.544972356226023136e+00,1.123929571181869980e+00
9.000000000000000000e+01,7.903240920984694329e-01,8.890017390863019786e-01,2.720808532016843806e+00,1.649487354306435449e+00,1.154043867439791038e+00
9.100000000000000000e+01,7.962510574705424782e-01,8.923290074129286431e-01,2.238878540064338285e+00,1.496288254336155088e+00,7.726219100203596257e-01
9.200000000000000000e+01,7.623957007846410283e-01,8.731527362292584860e-01,1.858192927489829893e+00,1.363155503781512845e+00,8.710336789686259351e-01
9.300000000000000000e+01,8.210503246220653972e-01,9.061182729765829835e-01,1.790329618434536529e+00,1.338031994548163350e+00,8.120152619757540213e-01
9.400000000000000000e+01,6.849987915310240538e-01,8.276465377992129335e-01,2.201198744360703063e+00,1.483643739029253394e+00,1.142427058759450276e+00
9.500000000000000000e+01,6.554224185834605088e-01,8.095816318219308805e-01,2.029242225378660613e+00,1.424514733296451618e+00,9.909916366398273668e-01
9.600000000000000000e+01,7.634596016741792557e-01,8.737617533825677851e-01,2.130271710873136382e+00,1.459545035575516625e+00,1.027957782103745554e+00
9.700000000000000000e+01,7.585676953597033645e-01,8.709579182484670223e-01,2.725926397286666969e+00,1.651037975725170082e+00,1.202515203532336541e+00
9.800000000000000000e+01,7.242279752463858244e-01,8.510158489983520314e-01,2.227166462382045520e+00,1.492369412170473808e+00,1.136315410533325521e+00
9.900000000000000000e+01,6.731227810914059972e-01,8.204406018057650574e-01,1.841613357584775512e+00,1.357060557817806323e+00,8.454945212596539639e-01
1.000000000000000000e+02,7.904277799776887603e-01,8.890600542020143937e-01,2.105748311702872133e+00,1.451119675182881652e+00,9.895414242807635263e-01
