epoch,train_mse,train_rmse,test_mse,test_rmse,test_mae
2.900000000000000000e+01,2.252460627722339126e+00,1.500819985115583011e+00,5.814027242582750610e+00,2.411229404802195830e+00,1.940801949919060077e+00
3.000000000000000000e+01,2.258664700350728971e+00,1.502885458160644117e+00,3.653460776283349531e+00,1.911402829411777748e+00,1.518887102178598791e+00
3.100000000000000000e+01,2.241695422019469586e+00,1.497229248318195705e+00,3.843680161827079722e+00,1.960530581711767084e+00,1.519368629329187481e+00
3.200000000000000000e+01,2.196940110484968844e+00,1.482207849960648582e+00,4.493781247756289510e+00,2.119854062844018117e+00,1.781215504890309775e+00
3.300000000000000000e+01,2.130051867203088367e+00,1.459469721235452155e+00,4.566435759463684185e+00,2.136922029336513873e+00,1.683313629556747237e+00
3.400000000000000000e+01,2.044248597551847624e+00,1.429772218764879810e+00,4.691657830451242184e+00,2.166023506440140522e+00,1.934445439493255092e+00
3.500000000000000000e+01,2.006424235806516521e+00,1.416483051718768982e+00,3.838143123156190661e+00,1.959117945187627274e+00,1.629040261656501620e+00
3.600000000000000000e+01,2.083875812198971555e+00,1.443563580933992618e+00,2.993528254778256237e+00,1.730181566997595954e+00,1.424972776243810690e+00
3.700000000000000000e+01,2.043914125211812038e+00,1.429655246978029925e+00,2.823820990524525509e+00,1.680422860628992154e+00,1.496573402976406397e+00
3.800000000000000000e+01,2.048256592006726606e+00,1.431173152349751954e+00,4.004551781548394196e+00,2.001137621841235337e+00,1.704117823570632462e+00
3.900000000000000000e+01,1.999525853510149664e+00,1.414045916337284270e+00,2.605983023249774710e+00,1.614305740326092753e+00,1.357361978711702832e+00
4.000000000000000000e+01,1.844019659977107706e+00,1.357946854621751243e+00,9.022524136165110065e+00,3.003751676847656871e+00,2.652815522039337459e+00
4.100000000000000000e+01,1.899220063050947260e+00,1.378121933303054103e+00,7.427027397077989868e+00,2.725257308416581203e+00,2.409867397749703599e+00
4.200000000000000000e+01,1.754015441097766415e+00,1.324392480006499673e+00,3.982476387062811707e+00,1.995614288148592097e+00,1.750022767394568524e+00
4.300000000000000000e+01,1.761386267595691280e+00,1.327172282560064254e+00,4.346571155279783660e+00,2.084843196808763288e+00,1.851273834887630088e+00
4.400000000000000000e+01,1.766437333542268728e+00,1.329073863087476770e+00,3.194591558672237319e+00,1.787342037404211270e+00,1.598943537406843696e+00
4.500000000000000000e+01,1.718427365343045521e+00,1.310888006407505912e+00,3.075475216397937750e+00,1.753703286305279718e+00,1.525832667627830430e+00
4.600000000000000000e+01,1.740343781444062765e+00,1.319220899411490899e+00,3.380003433830268911e+00,1.838478564963505146e+00,1.668461411492661695e+00
4.700000000000000000e+01,1.688282106246699055e+00,1.299339103639499893e+00,3.903217881219224417e+00,1.975656316574121218e+00,1.520583449153725120e+00
4.800000000000000000e+01,1.698724197490944166e+00,1.303351141285779669e+00,3.303418178806246441e+00,1.817530791707872684e+00,1.402115401142598694e+00
4.900000000000000000e+01,1.727062859926892013e+00,1.314177636366899993e+00,1.595969037786050260e+00,1.263316681511825079e+00,1.019645476559980279e+00
5.000000000000000000e+01,1.726140020361380145e+00,1.313826480309093325e+00,2.624943813417300653e+00,1.620167834953311514e+00,1.317826771104250616e+00
5.100000000000000000e+01,1.884394445810986252e+00,1.372732474231955546e+00,6.501840837869440115e+00,2.549870749247781010e+00,1.966327768947006449e+00
5.200000000000000000e+01,1.756189286873526934e+00,1.325212921335106486e+00,2.624141201695900261e+00,1.619920122010928054e+00,1.392125277222721724e+00
5.300000000000000000e+01,1.713903084498378915e+00,1.309161214097934955e+00,2.422849740578615574e+00,1.556550590433415815e+00,1.239306122155729106e+00
5.400000000000000000e+01,1.651895337355133941e+00,1.285260805189022193e+00,3.372507088045825885e+00,1.836438697056296032e+00,1.437623972314334919e+00
